portfolio,workflow,controls,control_count,cost,runs,incident_rate,task_success_rate,safety_success_rate,cascading_failure_rate,policy_violation_rate,human_review_load,review_saturation_rate,rollback_coverage,mean_blast_radius,risk_reduction
external_isolation+permission_scope,it_access,"permission_scope,external_isolation",2,24.0,350.0,0.5571428571428572,0.8314285714285714,0.44285714285714284,0.13142857142857142,0.4828571428571429,0.31142857142857144,0.04,0.05128205128205128,67.78651282051284,0.2142857142857143
external_isolation+permission_scope,refund,"permission_scope,external_isolation",2,24.0,350.0,0.4085714285714286,0.8514285714285714,0.5914285714285714,0.14,0.3485714285714286,0.34,0.06,0.06293706293706294,35.005524475524474,0.17142857142857137
human_review_gate+rollback_hook,data_export,"human_review_gate,rollback_hook",2,63.0,350.0,0.40285714285714286,0.8228571428571428,0.5971428571428572,0.11714285714285715,0.35428571428571426,0.7371428571428571,0.11714285714285715,0.0,69.41290780141844,0.3657142857142857
human_review_gate+rollback_hook,email,"human_review_gate,rollback_hook",2,63.0,350.0,0.17142857142857143,0.8028571428571428,0.8285714285714286,0.03428571428571429,0.14285714285714285,0.6171428571428571,0.06571428571428571,0.0,44.519333333333336,0.19714285714285712
human_review_gate+rollback_hook,it_access,"human_review_gate,rollback_hook",2,63.0,350.0,0.37714285714285717,0.7828571428571428,0.6228571428571429,0.10285714285714286,0.32857142857142857,0.6885714285714286,0.11714285714285715,0.803030303030303,39.18613636363637,0.3942857142857143
human_review_gate+rollback_hook,refund,"human_review_gate,rollback_hook",2,63.0,350.0,0.2885714285714286,0.8057142857142857,0.7114285714285714,0.11142857142857143,0.24,0.7257142857142858,0.12571428571428572,0.7920792079207921,20.77663366336634,0.29142857142857137
external_isolation+human_review_gate,data_export,"human_review_gate,external_isolation",2,59.0,350.0,0.38285714285714284,0.8085714285714286,0.6171428571428571,0.09714285714285714,0.3342857142857143,0.7371428571428571,0.11714285714285715,0.0,67.50955223880597,0.38571428571428573
external_isolation+human_review_gate,email,"human_review_gate,external_isolation",2,59.0,350.0,0.1657142857142857,0.7942857142857143,0.8342857142857143,0.037142857142857144,0.13142857142857142,0.6171428571428571,0.06571428571428571,0.0,44.295172413793104,0.20285714285714285
external_isolation+human_review_gate,it_access,"human_review_gate,external_isolation",2,59.0,350.0,0.35428571428571426,0.7742857142857142,0.6457142857142857,0.08857142857142856,0.30857142857142855,0.6885714285714286,0.11714285714285715,0.056451612903225805,68.71548387096773,0.4171428571428572
external_isolation+human_review_gate,refund,"human_review_gate,external_isolation",2,59.0,350.0,0.27714285714285714,0.8,0.7228571428571429,0.10857142857142857,0.22857142857142856,0.7257142857142858,0.12571428571428572,0.041237113402061855,36.91814432989691,0.3028571428571428
external_isolation+rollback_hook,data_export,"rollback_hook,external_isolation",2,32.0,350.0,0.5857142857142857,0.8885714285714286,0.4142857142857143,0.15714285714285714,0.5114285714285715,0.3057142857142857,0.05142857142857143,0.0,67.9311219512195,0.18285714285714283
external_isolation+rollback_hook,email,"rollback_hook,external_isolation",2,32.0,350.0,0.2857142857142857,0.8828571428571429,0.7142857142857143,0.07714285714285714,0.24285714285714285,0.14857142857142858,0.02,0.0,45.40159999999999,0.08285714285714285
external_isolation+rollback_hook,it_access,"rollback_hook,external_isolation",2,32.0,350.0,0.6028571428571429,0.8514285714285714,0.39714285714285713,0.14285714285714285,0.52,0.31142857142857144,0.04,0.7677725118483413,40.0003317535545,0.1685714285714286
external_isolation+rollback_hook,refund,"rollback_hook,external_isolation",2,32.0,350.0,0.4228571428571429,0.8742857142857143,0.5771428571428572,0.14285714285714285,0.36,0.34,0.06,0.75,21.01047297297297,0.15714285714285708
context_envelope+permission_scope+tool_version_lock,data_export,"context_envelope,tool_version_lock,permission_scope",3,27.0,350.0,0.42857142857142855,0.8771428571428571,0.5714285714285714,0.11714285714285715,0.3742857142857143,0.3057142857142857,0.05142857142857143,0.0,69.5364,0.34
context_envelope+permission_scope+tool_version_lock,email,"context_envelope,tool_version_lock,permission_scope",3,27.0,350.0,0.19714285714285715,0.8657142857142858,0.8028571428571428,0.06,0.16857142857142857,0.14857142857142858,0.02,0.0,46.59304347826088,0.1714285714285714
context_envelope+permission_scope+tool_version_lock,it_access,"context_envelope,tool_version_lock,permission_scope",3,27.0,350.0,0.39714285714285713,0.8285714285714286,0.6028571428571429,0.10857142857142857,0.3457142857142857,0.31142857142857144,0.04,0.05755395683453238,70.41705035971223,0.37428571428571433
context_envelope+permission_scope+tool_version_lock,refund,"context_envelope,tool_version_lock,permission_scope",3,27.0,350.0,0.32571428571428573,0.8457142857142858,0.6742857142857143,0.12857142857142856,0.26285714285714284,0.34,0.06,0.06140350877192982,36.74473684210527,0.2542857142857142
context_envelope+human_review_gate+tool_version_lock,data_export,"context_envelope,tool_version_lock,human_review_gate",3,62.0,350.0,0.29428571428571426,0.8057142857142857,0.7057142857142857,0.07714285714285714,0.26,0.7371428571428571,0.11714285714285715,0.0,69.97475728155338,0.4742857142857143
context_envelope+human_review_gate+tool_version_lock,email,"context_envelope,tool_version_lock,human_review_gate",3,62.0,350.0,0.13428571428571429,0.7885714285714286,0.8657142857142858,0.03142857142857143,0.11428571428571428,0.6171428571428571,0.06571428571428571,0.0,45.578723404255314,0.23428571428571426
context_envelope+human_review_gate+tool_version_lock,it_access,"context_envelope,tool_version_lock,human_review_gate",3,62.0,350.0,0.27714285714285714,0.7828571428571428,0.7228571428571429,0.08857142857142856,0.24571428571428572,0.6885714285714286,0.11714285714285715,0.05154639175257732,73.02608247422681,0.49428571428571433
context_envelope+human_review_gate+tool_version_lock,refund,"context_envelope,tool_version_lock,human_review_gate",3,62.0,350.0,0.24571428571428572,0.7971428571428572,0.7542857142857143,0.08857142857142856,0.20285714285714285,0.7257142857142858,0.12571428571428572,0.05813953488372093,36.9093023255814,0.33428571428571424
context_envelope+rollback_hook+tool_version_lock,data_export,"context_envelope,tool_version_lock,rollback_hook",3,35.0,350.0,0.46,0.8914285714285715,0.54,0.12571428571428572,0.4057142857142857,0.3057142857142857,0.05142857142857143,0.0,70.52335403726707,0.30857142857142855
context_envelope+rollback_hook+tool_version_lock,email,"context_envelope,tool_version_lock,rollback_hook",3,35.0,350.0,0.2342857142857143,0.8771428571428571,0.7657142857142857,0.06571428571428571,0.2,0.14857142857142858,0.02,0.0,47.258048780487805,0.13428571428571426
context_envelope+rollback_hook+tool_version_lock,it_access,"context_envelope,tool_version_lock,rollback_hook",3,35.0,350.0,0.4714285714285714,0.8428571428571429,0.5285714285714286,0.13142857142857142,0.40285714285714286,0.31142857142857144,0.04,0.7696969696969697,41.68315151515152,0.30000000000000004
context_envelope+rollback_hook+tool_version_lock,refund,"context_envelope,tool_version_lock,rollback_hook",3,35.0,350.0,0.3742857142857143,0.8657142857142858,0.6257142857142857,0.14,0.3057142857142857,0.34,0.06,0.7938931297709924,20.874274809160305,0.20571428571428568
context_envelope+external_isolation+tool_version_lock,data_export,"context_envelope,tool_version_lock,external_isolation",3,31.0,350.0,0.4085714285714286,0.8857142857142857,0.5914285714285714,0.09428571428571429,0.3628571428571429,0.3057142857142857,0.05142857142857143,0.0,68.0732867132867,0.36
context_envelope+external_isolation+tool_version_lock,email,"context_envelope,tool_version_lock,external_isolation",3,31.0,350.0,0.2,0.8714285714285714,0.8,0.04857142857142857,0.16857142857142857,0.14857142857142858,0.02,0.0,45.52228571428573,0.16857142857142854
context_envelope+external_isolation+tool_version_lock,it_access,"context_envelope,tool_version_lock,external_isolation",3,31.0,350.0,0.43714285714285717,0.84,0.5628571428571428,0.11142857142857143,0.37714285714285717,0.31142857142857144,0.04,0.0718954248366013,69.74823529411766,0.3342857142857143
context_envelope+external_isolation+tool_version_lock,refund,"context_envelope,tool_version_lock,external_isolation",3,31.0,350.0,0.3171428571428571,0.8514285714285714,0.6828571428571428,0.12,0.26285714285714284,0.34,0.06,0.04504504504504504,36.92693693693694,0.26285714285714284
context_envelope+human_review_gate+permission_scope,data_export,"context_envelope,permission_scope,human_review_gate",3,67.0,350.0,0.3057142857142857,0.7914285714285715,0.6942857142857143,0.08571428571428572,0.26285714285714284,0.7371428571428571,0.11714285714285715,0.0,68.74,0.46285714285714286
context_envelope+human_review_gate+permission_scope,email,"context_envelope,permission_scope,human_review_gate",3,67.0,350.0,0.14,0.78,0.86,0.03428571428571429,0.11142857142857143,0.6171428571428571,0.06571428571428571,0.0,45.022448979591836,0.22857142857142854
context_envelope+human_review_gate+permission_scope,it_access,"context_envelope,permission_scope,human_review_gate",3,67.0,350.0,0.29428571428571426,0.7714285714285715,0.7057142857142857,0.07142857142857142,0.2542857142857143,0.6885714285714286,0.11714285714285715,0.05825242718446602,69.13029126213593,0.4771428571428572
context_envelope+human_review_gate+permission_scope,refund,"context_envelope,permission_scope,human_review_gate",3,67.0,350.0,0.20857142857142857,0.7942857142857143,0.7914285714285715,0.08285714285714285,0.1742857142857143,0.7257142857142858,0.12571428571428572,0.0684931506849315,36.110958904109594,0.3714285714285714
context_envelope+permission_scope+rollback_hook,data_export,"context_envelope,permission_scope,rollback_hook",3,40.0,350.0,0.4685714285714286,0.8771428571428571,0.5314285714285715,0.12857142857142856,0.41714285714285715,0.3057142857142857,0.05142857142857143,0.0,69.03951219512194,0.3
context_envelope+permission_scope+rollback_hook,email,"context_envelope,permission_scope,rollback_hook",3,40.0,350.0,0.21714285714285714,0.8657142857142858,0.7828571428571428,0.07142857142857142,0.18,0.14857142857142858,0.02,0.0,46.68105263157896,0.1514285714285714
context_envelope+permission_scope+rollback_hook,it_access,"context_envelope,permission_scope,rollback_hook",3,40.0,350.0,0.44857142857142857,0.8285714285714286,0.5514285714285714,0.11428571428571428,0.3914285714285714,0.31142857142857144,0.04,0.7643312101910829,40.36382165605096,0.3228571428571429
context_envelope+permission_scope+rollback_hook,refund,"context_envelope,permission_scope,rollback_hook",3,40.0,350.0,0.32,0.8485714285714285,0.68,0.12857142857142856,0.26,0.34,0.06,0.7946428571428571,20.634553571428572,0.25999999999999995
context_envelope+external_isolation+permission_scope,data_export,"context_envelope,permission_scope,external_isolation",3,36.0,350.0,0.4257142857142857,0.8657142857142858,0.5742857142857143,0.10857142857142857,0.37714285714285717,0.3057142857142857,0.05142857142857143,0.0,67.25986577181209,0.34285714285714286
context_envelope+external_isolation+permission_scope,email,"context_envelope,permission_scope,external_isolation",3,36.0,350.0,0.2057142857142857,0.8457142857142858,0.7942857142857143,0.054285714285714284,0.16857142857142857,0.14857142857142858,0.02,0.0,44.611666666666665,0.16285714285714284
context_envelope+external_isolation+permission_scope,it_access,"context_envelope,permission_scope,external_isolation",3,36.0,350.0,0.4142857142857143,0.8114285714285714,0.5857142857142857,0.1,0.36,0.31142857142857144,0.04,0.05517241379310345,68.09455172413793,0.35714285714285715
context_envelope+external_isolation+permission_scope,refund,"context_envelope,permission_scope,external_isolation",3,36.0,350.0,0.29714285714285715,0.84,0.7028571428571428,0.10857142857142857,0.24857142857142858,0.34,0.06,0.07692307692307693,35.25076923076923,0.2828571428571428
context_envelope+human_review_gate+rollback_hook,data_export,"context_envelope,human_review_gate,rollback_hook",3,75.0,350.0,0.3314285714285714,0.8057142857142857,0.6685714285714286,0.09428571428571429,0.2885714285714286,0.7371428571428571,0.11714285714285715,0.0,69.86086206896552,0.43714285714285717
context_envelope+human_review_gate+rollback_hook,email,"context_envelope,human_review_gate,rollback_hook",3,75.0,350.0,0.13714285714285715,0.7857142857142857,0.8628571428571429,0.025714285714285714,0.11714285714285715,0.6171428571428571,0.06571428571428571,0.0,44.729166666666664,0.2314285714285714
context_envelope+human_review_gate+rollback_hook,it_access,"context_envelope,human_review_gate,rollback_hook",3,75.0,350.0,0.3057142857142857,0.78,0.6942857142857143,0.08571428571428572,0.26285714285714284,0.6885714285714286,0.11714285714285715,0.8037383177570093,39.59672897196262,0.46571428571428575
context_envelope+human_review_gate+rollback_hook,refund,"context_envelope,human_review_gate,rollback_hook",3,75.0,350.0,0.24571428571428572,0.8,0.7542857142857143,0.08571428571428572,0.20857142857142857,0.7257142857142858,0.12571428571428572,0.7790697674418605,20.91174418604651,0.33428571428571424
context_envelope+external_isolation+human_review_gate,data_export,"context_envelope,human_review_gate,external_isolation",3,71.0,350.0,0.30857142857142855,0.8,0.6914285714285714,0.07428571428571429,0.26857142857142857,0.7371428571428571,0.11714285714285715,0.0,67.6285185185185,0.46
context_envelope+external_isolation+human_review_gate,email,"context_envelope,human_review_gate,external_isolation",3,71.0,350.0,0.13428571428571429,0.7885714285714286,0.8657142857142858,0.03142857142857143,0.10571428571428572,0.6171428571428571,0.06571428571428571,0.0,44.714893617021275,0.23428571428571426
context_envelope+external_isolation+human_review_gate,it_access,"context_envelope,human_review_gate,external_isolation",3,71.0,350.0,0.27714285714285714,0.7714285714285715,0.7228571428571429,0.07428571428571429,0.23714285714285716,0.6885714285714286,0.11714285714285715,0.061855670103092786,69.45804123711342,0.49428571428571433
context_envelope+external_isolation+human_review_gate,refund,"context_envelope,human_review_gate,external_isolation",3,71.0,350.0,0.22857142857142856,0.7942857142857143,0.7714285714285715,0.08,0.19142857142857142,0.7257142857142858,0.12571428571428572,0.05,36.43175,0.3514285714285714
context_envelope+external_isolation+rollback_hook,data_export,"context_envelope,rollback_hook,external_isolation",3,44.0,350.0,0.44571428571428573,0.8857142857142857,0.5542857142857143,0.10857142857142857,0.4,0.3057142857142857,0.05142857142857143,0.0,67.89923076923075,0.32285714285714284
context_envelope+external_isolation+rollback_hook,email,"context_envelope,rollback_hook,external_isolation",3,44.0,350.0,0.2257142857142857,0.8714285714285714,0.7742857142857142,0.06,0.18571428571428572,0.14857142857142858,0.02,0.0,45.69518987341773,0.14285714285714285
context_envelope+external_isolation+rollback_hook,it_access,"context_envelope,rollback_hook,external_isolation",3,44.0,350.0,0.4857142857142857,0.8371428571428572,0.5142857142857142,0.11714285714285715,0.42,0.31142857142857144,0.04,0.7823529411764706,39.61552941176471,0.28571428571428575
context_envelope+external_isolation+rollback_hook,refund,"context_envelope,rollback_hook,external_isolation",3,44.0,350.0,0.3171428571428571,0.8514285714285714,0.6828571428571428,0.11714285714285715,0.26571428571428574,0.34,0.06,0.7747747747747747,20.874054054054056,0.26285714285714284
human_review_gate+permission_scope+tool_version_lock,data_export,"tool_version_lock,permission_scope,human_review_gate",3,60.0,350.0,0.32571428571428573,0.7971428571428572,0.6742857142857143,0.09428571428571429,0.28285714285714286,0.7371428571428571,0.11714285714285715,0.0,68.82649122807017,0.44285714285714284
human_review_gate+permission_scope+tool_version_lock,email,"tool_version_lock,permission_scope,human_review_gate",3,60.0,350.0,0.15142857142857144,0.7828571428571428,0.8485714285714285,0.03428571428571429,0.12571428571428572,0.6171428571428571,0.06571428571428571,0.0,44.59509433962265,0.2171428571428571
human_review_gate+permission_scope+tool_version_lock,it_access,"tool_version_lock,permission_scope,human_review_gate",3,60.0,350.0,0.32,0.7742857142857142,0.68,0.08571428571428572,0.28285714285714286,0.6885714285714286,0.11714285714285715,0.05357142857142857,69.8044642857143,0.45142857142857146
human_review_gate+permission_scope+tool_version_lock,refund,"tool_version_lock,permission_scope,human_review_gate",3,60.0,350.0,0.24,0.7942857142857143,0.76,0.10285714285714286,0.19428571428571428,0.7257142857142858,0.12571428571428572,0.047619047619047616,36.8177380952381,0.33999999999999997
permission_scope+rollback_hook+tool_version_lock,data_export,"tool_version_lock,permission_scope,rollback_hook",3,33.0,350.0,0.5542857142857143,0.8685714285714285,0.44571428571428573,0.16857142857142857,0.4828571428571429,0.3057142857142857,0.05142857142857143,0.0,69.36371134020618,0.2142857142857143
permission_scope+rollback_hook+tool_version_lock,email,"tool_version_lock,permission_scope,rollback_hook",3,33.0,350.0,0.2342857142857143,0.8685714285714285,0.7657142857142857,0.07428571428571429,0.20285714285714285,0.14857142857142858,0.02,0.0,46.35609756097561,0.13428571428571426
permission_scope+rollback_hook+tool_version_lock,it_access,"tool_version_lock,permission_scope,rollback_hook",3,33.0,350.0,0.5085714285714286,0.8314285714285714,0.49142857142857144,0.13142857142857142,0.43714285714285717,0.31142857142857144,0.04,0.7584269662921348,40.651853932584274,0.2628571428571429
permission_scope+rollback_hook+tool_version_lock,refund,"tool_version_lock,permission_scope,rollback_hook",3,33.0,350.0,0.40285714285714286,0.8514285714285714,0.5971428571428572,0.15428571428571428,0.3342857142857143,0.34,0.06,0.75177304964539,21.268652482269506,0.1771428571428571
external_isolation+permission_scope+tool_version_lock,data_export,"tool_version_lock,permission_scope,external_isolation",3,29.0,350.0,0.5114285714285715,0.8571428571428571,0.48857142857142855,0.14,0.44,0.3057142857142857,0.05142857142857143,0.0,67.47508379888268,0.2571428571428571
external_isolation+permission_scope+tool_version_lock,email,"tool_version_lock,permission_scope,external_isolation",3,29.0,350.0,0.22,0.8571428571428571,0.78,0.05714285714285714,0.18857142857142858,0.14857142857142858,0.02,0.0,44.49506493506494,0.14857142857142855
external_isolation+permission_scope+tool_version_lock,it_access,"tool_version_lock,permission_scope,external_isolation",3,29.0,350.0,0.4685714285714286,0.8114285714285714,0.5314285714285715,0.12,0.40285714285714286,0.31142857142857144,0.04,0.054878048780487805,68.37292682926831,0.3028571428571429
external_isolation+permission_scope+tool_version_lock,refund,"tool_version_lock,permission_scope,external_isolation",3,29.0,350.0,0.37142857142857144,0.8371428571428572,0.6285714285714286,0.13428571428571429,0.31142857142857144,0.34,0.06,0.046153846153846156,35.59661538461538,0.20857142857142852
human_review_gate+rollback_hook+tool_version_lock,data_export,"tool_version_lock,human_review_gate,rollback_hook",3,68.0,350.0,0.3457142857142857,0.8085714285714286,0.6542857142857142,0.09714285714285714,0.30857142857142855,0.7371428571428571,0.11714285714285715,0.0,69.62793388429752,0.4228571428571429
human_review_gate+rollback_hook+tool_version_lock,email,"tool_version_lock,human_review_gate,rollback_hook",3,68.0,350.0,0.15714285714285714,0.7942857142857143,0.8428571428571429,0.03428571428571429,0.13428571428571429,0.6171428571428571,0.06571428571428571,0.0,44.988363636363644,0.2114285714285714
human_review_gate+rollback_hook+tool_version_lock,it_access,"tool_version_lock,human_review_gate,rollback_hook",3,68.0,350.0,0.32857142857142857,0.7771428571428571,0.6714285714285714,0.10285714285714286,0.2914285714285714,0.6885714285714286,0.11714285714285715,0.7913043478260869,40.481565217391314,0.4428571428571429
human_review_gate+rollback_hook+tool_version_lock,refund,"tool_version_lock,human_review_gate,rollback_hook",3,68.0,350.0,0.26857142857142857,0.8,0.7314285714285714,0.10571428571428572,0.22,0.7257142857142858,0.12571428571428572,0.7978723404255319,20.75797872340425,0.3114285714285714
external_isolation+human_review_gate+tool_version_lock,data_export,"tool_version_lock,human_review_gate,external_isolation",3,64.0,350.0,0.32,0.8028571428571428,0.68,0.07714285714285714,0.28285714285714286,0.7371428571428571,0.11714285714285715,0.0,67.55321428571428,0.44857142857142857
external_isolation+human_review_gate+tool_version_lock,email,"tool_version_lock,human_review_gate,external_isolation",3,64.0,350.0,0.1457142857142857,0.7942857142857143,0.8542857142857143,0.03142857142857143,0.12,0.6171428571428571,0.06571428571428571,0.0,44.29490196078432,0.22285714285714284
external_isolation+human_review_gate+tool_version_lock,it_access,"tool_version_lock,human_review_gate,external_isolation",3,64.0,350.0,0.29714285714285715,0.7771428571428571,0.7028571428571428,0.08857142857142856,0.26285714285714284,0.6885714285714286,0.11714285714285715,0.057692307692307696,70.29298076923078,0.4742857142857143
external_isolation+human_review_gate+tool_version_lock,refund,"tool_version_lock,human_review_gate,external_isolation",3,64.0,350.0,0.2542857142857143,0.7942857142857143,0.7457142857142857,0.1,0.2057142857142857,0.7257142857142858,0.12571428571428572,0.033707865168539325,37.17764044943821,0.3257142857142857
external_isolation+rollback_hook+tool_version_lock,data_export,"tool_version_lock,rollback_hook,external_isolation",3,37.0,350.0,0.5085714285714286,0.8828571428571429,0.49142857142857144,0.13142857142857142,0.44,0.3057142857142857,0.05142857142857143,0.0,67.96921348314606,0.26
external_isolation+rollback_hook+tool_version_lock,email,"tool_version_lock,rollback_hook,external_isolation",3,37.0,350.0,0.24285714285714285,0.8771428571428571,0.7571428571428571,0.06,0.20857142857142857,0.14857142857142858,0.02,0.0,45.24800000000001,0.1257142857142857
